InventoryId,AvgInventoryQty,TotalCOGS,AvgPurchasePrice,AvgInventoryValue,InventoryTurnoverRatio
73_DONCASTER_28238,36.0,416.5,5.95,214.20000000000002,1.9444444444444442
73_DONCASTER_28266,19.0,166.16000000000003,5.36,101.84,1.6315789473684212
73_DONCASTER_2842,5.5,1804.44,300.74,1654.0700000000002,1.0909090909090908
73_DONCASTER_28580,90.5,1216.0600000000002,14.83,1342.115,0.9060773480662985
73_DONCASTER_2863,9.0,583.7800000000001,34.34,309.06000000000006,1.8888888888888888
73_DONCASTER_28919,20.0,144.69,6.89,137.79999999999998,1.05
73_DONCASTER_29039,8.0,349.56,29.13,233.04,1.5
73_DONCASTER_2910,33.0,132.29999999999998,14.699999999999998,485.0999999999999,0.27272727272727276
73_DONCASTER_2916,12.0,564.5999999999999,47.05,564.5999999999999,1.0
73_DONCASTER_29371,15.0,223.92000000000002,18.66,279.9,0.8000000000000002
73_DONCASTER_29407,60.0,878.0500000000001,10.33,619.8,1.416666666666667
73_DONCASTER_29620,20.0,318.44,8.38,167.60000000000002,1.8999999999999997
73_DONCASTER_30602,90.5,1488.6,8.27,748.435,1.988950276243094
73_DONCASTER_30656,43.5,535.44,11.64,506.34000000000003,1.0574712643678161
73_DONCASTER_31070,28.0,649.0,12.98,363.44,1.7857142857142858
73_DONCASTER_31202,50.0,594.86,6.07,303.5,1.96
73_DONCASTER_31452,14.0,113.30000000000001,5.15,72.10000000000001,1.5714285714285714
73_DONCASTER_31541,72.5,1446.5,13.15,953.375,1.5172413793103448
73_DONCASTER_31542,167.5,3622.5000000000005,16.1,2696.7500000000005,1.3432835820895521
73_DONCASTER_3161,68.0,879.12,6.66,452.88,1.9411764705882353
73_DONCASTER_31796,18.0,167.44,7.28,131.04,1.277777777777778
73_DONCASTER_31847,29.0,655.5000000000001,21.850000000000005,633.6500000000001,1.0344827586206897
73_DONCASTER_32136,13.5,617.61,29.41,397.035,1.5555555555555556
73_DONCASTER_32545,87.0,1109.1599999999999,10.27,893.49,1.2413793103448274
73_DONCASTER_32546,80.0,1647.98,12.58,1006.4,1.6375
73_DONCASTER_32679,22.5,217.6,5.44,122.4,1.7777777777777777
73_DONCASTER_32805,20.5,596.44,16.12,330.46000000000004,1.8048780487804879
73_DONCASTER_32827,21.5,413.38,18.79,403.98499999999996,1.0232558139534884
73_DONCASTER_3292,7.5,815.94,135.99,1019.9250000000001,0.8
73_DONCASTER_32968,33.5,448.79999999999995,6.8,227.79999999999998,1.9701492537313432
73_DONCASTER_32969,49.5,13.78,6.89,341.055,0.0404040404040404
73_DONCASTER_33028,26.5,1459.1999999999998,30.4,805.5999999999999,1.8113207547169812
73_DONCASTER_33035,27.0,264.6,5.88,158.76,1.666666666666667
73_DONCASTER_33038,122.5,1738.8000000000002,10.8,1323.0,1.3142857142857145
73_DONCASTER_33039,130.0,546.96,10.32,1341.6000000000001,0.4076923076923077
73_DONCASTER_33267,37.0,979.1999999999999,13.6,503.2,1.9459459459459458
73_DONCASTER_33278,50.5,64.32000000000001,5.36,270.68,0.23762376237623764
73_DONCASTER_33370,23.5,782.6800000000001,23.02,540.97,1.446808510638298
73_DONCASTER_33684,17.5,330.24,10.32,180.6,1.8285714285714287
73_DONCASTER_33717,43.0,319.7,31.97,1374.71,0.23255813953488372
73_DONCASTER_33719,20.0,776.16,21.56,431.2,1.8
73_DONCASTER_33734,29.5,359.90999999999997,11.61,342.495,1.0508474576271185
73_DONCASTER_33879,18.0,141.9,6.45,116.10000000000001,1.222222222222222
73_DONCASTER_33953,25.0,127.84,7.99,199.75,0.64
73_DONCASTER_34525,17.5,82.69999999999999,16.54,289.45,0.2857142857142857
73_DONCASTER_3483,15.5,122.52000000000001,10.21,158.25500000000002,0.7741935483870968
73_DONCASTER_34841,19.0,421.9200000000001,11.72,222.68,1.8947368421052635
73_DONCASTER_35048,23.5,357.3,7.94,186.59,1.9148936170212767
73_DONCASTER_35075,16.0,90.96000000000001,7.58,121.28,0.7500000000000001
73_DONCASTER_35392,18.5,276.54,8.38,155.03,1.783783783783784
73_DONCASTER_35480,9.0,201.29999999999998,13.42,120.78,1.6666666666666665
73_DONCASTER_35590,27.5,361.44,7.53,207.07500000000002,1.7454545454545454
73_DONCASTER_35668,26.5,139.27,7.33,194.245,0.7169811320754718
73_DONCASTER_35716,3.5,227.94,37.99,132.965,1.7142857142857142
73_DONCASTER_35755,9.0,224.45999999999998,37.41,336.68999999999994,0.6666666666666667
73_DONCASTER_35756,3.5,150.64,37.66,131.81,1.1428571428571428
73_DONCASTER_35896,22.5,868.84,31.03,698.1750000000001,1.2444444444444445
73_DONCASTER_35990,10.0,1323.0,73.5,735.0,1.8
73_DONCASTER_36000,10.5,101.28,8.44,88.61999999999999,1.142857142857143
73_DONCASTER_36081,14.0,807.48,134.58,1884.1200000000001,0.42857142857142855
73_DONCASTER_3629,12.5,495.12,20.63,257.875,1.92
73_DONCASTER_36371,28.5,389.88,6.840000000000001,194.94000000000003,1.9999999999999998
73_DONCASTER_36419,21.0,156.72,6.53,137.13,1.1428571428571428
73_DONCASTER_3654,77.0,4608.63,39.39,3033.03,1.5194805194805194
73_DONCASTER_36852,27.5,459.84000000000003,9.58,263.45,1.7454545454545456
73_DONCASTER_36992,57.5,834.98,10.06,578.45,1.443478260869565
73_DONCASTER_3740,12.5,63.12,5.26,65.75,0.96
73_DONCASTER_37435,57.5,2258.28,20.91,1202.325,1.8782608695652174
73_DONCASTER_37541,64.5,2070.36,19.17,1236.4650000000001,1.6744186046511627
73_DONCASTER_37568,8.5,128.27,128.27,1090.295,0.11764705882352941
73_DONCASTER_3773,15.5,521.52,21.73,336.815,1.5483870967741935
73_DONCASTER_37790,53.5,202.56,16.88,903.0799999999999,0.22429906542056077
73_DONCASTER_3784,21.5,262.44,7.29,156.735,1.6744186046511627
73_DONCASTER_38011,24.0,77.4,6.45,154.8,0.5
73_DONCASTER_38241,17.5,894.0,37.25,651.875,1.3714285714285714
73_DONCASTER_38412,21.0,205.8,5.88,123.48,1.6666666666666667
73_DONCASTER_38681,69.0,970.64,11.03,761.0699999999999,1.2753623188405798
73_DONCASTER_38771,40.0,216.60000000000002,11.4,456.0,0.47500000000000003
73_DONCASTER_38772,122.0,1030.2400000000002,10.96,1337.1200000000001,0.7704918032786886
73_DONCASTER_38822,26.0,54.72,6.84,177.84,0.30769230769230765
73_DONCASTER_3884,4.5,155.52,25.92,116.64000000000001,1.3333333333333333
73_DONCASTER_38888,155.5,4962.719999999999,16.88,2624.8399999999997,1.8906752411575563
73_DONCASTER_3909,14.0,484.25,19.37,271.18,1.7857142857142856
73_DONCASTER_39219,29.0,435.84000000000003,9.08,263.32,1.6551724137931036
73_DONCASTER_39456,13.0,506.40000000000003,42.2,548.6,0.9230769230769231
73_DONCASTER_39472,15.5,433.43999999999994,18.06,279.93,1.5483870967741933
73_DONCASTER_39736,13.0,383.88,31.99,415.87,0.923076923076923
73_DONCASTER_39774,15.5,235.43,18.11,280.705,0.8387096774193549
73_DONCASTER_40213,23.5,107.03,9.73,228.655,0.46808510638297873
73_DONCASTER_4034,10.5,133.3,26.66,279.93,0.4761904761904762
73_DONCASTER_40365,10.0,592.08,49.34,493.40000000000003,1.2
73_DONCASTER_40607,19.0,405.0,11.25,213.75,1.894736842105263
73_DONCASTER_40837,31.5,473.52,19.73,621.495,0.7619047619047619
73_DONCASTER_40965,25.5,789.1200000000001,16.44,419.22,1.8823529411764708
73_DONCASTER_41003,22.5,642.5999999999999,14.28,321.3,1.9999999999999996
73_DONCASTER_41032,21.5,404.6,11.56,248.54000000000002,1.627906976744186
73_DONCASTER_41144,29.0,342.72,6.12,177.48,1.931034482758621
73_DONCASTER_41159,158.5,3912.3,16.1,2551.8500000000004,1.533123028391167
73_DONCASTER_41348,19.5,437.76000000000005,12.160000000000002,237.12000000000003,1.846153846153846
73_DONCASTER_41588,16.0,2066.46,66.66,1066.56,1.9375000000000002
73_DONCASTER_41605,16.5,724.6800000000001,40.26,664.29,1.090909090909091
73_DONCASTER_41614,7.5,299.88,24.99,187.42499999999998,1.6
73_DONCASTER_41633,22.5,318.19999999999993,8.6,193.5,1.6444444444444442
73_DONCASTER_41978,8.0,391.79999999999995,32.65,261.2,1.5
73_DONCASTER_425,2.5,1240.3,620.15,1550.375,0.7999999999999999
73_DONCASTER_42949,17.0,226.79999999999998,9.45,160.64999999999998,1.411764705882353
73_DONCASTER_43020,6.5,676.27,96.61,627.965,1.0769230769230769
73_DONCASTER_43143,26.5,144.72,6.03,159.79500000000002,0.9056603773584905
73_DONCASTER_43152,13.5,592.08,24.67,333.045,1.777777777777778
73_DONCASTER_43362,57.0,7444.4400000000005,68.93,3929.01,1.8947368421052633
73_DONCASTER_4355,11.0,119.46000000000001,19.91,219.01,0.5454545454545455
73_DONCASTER_43618,28.0,368.48,7.84,219.51999999999998,1.6785714285714288
73_DONCASTER_43777,20.5,109.44,12.16,249.28,0.43902439024390244
73_DONCASTER_4401,12.5,496.23,29.19,364.875,1.36
73_DONCASTER_44041,20.0,273.96000000000004,7.610000000000001,152.20000000000002,1.8
73_DONCASTER_44186,33.0,31.03,31.03,1023.99,0.030303030303030304
73_DONCASTER_44756,13.0,132.35999999999999,11.03,143.39,0.923076923076923
73_DONCASTER_44838,19.0,771.1200000000001,21.42,406.98,1.8947368421052633
73_DONCASTER_45203,33.0,40.96,5.12,168.96,0.24242424242424243
73_DONCASTER_4524,10.5,263.88,21.99,230.89499999999998,1.142857142857143
73_DONCASTER_45298,19.5,1176.1200000000001,32.67,637.065,1.8461538461538463
73_DONCASTER_45525,51.0,153.66000000000003,5.91,301.41,0.5098039215686275
73_DONCASTER_45599,18.0,281.28000000000003,11.72,210.96,1.3333333333333335
73_DONCASTER_45605,19.0,214.2,6.12,116.28,1.8421052631578947
73_DONCASTER_45831,36.0,826.56,11.48,413.28000000000003,1.9999999999999998
73_DONCASTER_45845,60.0,884.78,10.66,639.6,1.3833333333333333
73_DONCASTER_45980,8.5,199.95000000000002,39.99,339.915,0.5882352941176471
73_DONCASTER_46119,9.0,36.66,36.66,329.93999999999994,0.11111111111111112
73_DONCASTER_46185,13.5,346.5,15.75,212.625,1.6296296296296295
73_DONCASTER_4625,11.0,671.9399999999999,111.99,1231.8899999999999,0.5454545454545454
73_DONCASTER_4629,15.0,647.52,26.98,404.7,1.6
73_DONCASTER_46380,137.5,1173.8999999999999,9.03,1241.625,0.9454545454545453
73_DONCASTER_46475,18.5,81.0,6.75,124.875,0.6486486486486487
73_DONCASTER_46485,23.5,431.28,35.94,844.5899999999999,0.5106382978723405
73_DONCASTER_46555,17.5,140.16,5.84,102.2,1.3714285714285714
73_DONCASTER_46762,67.0,391.51,7.99,535.33,0.7313432835820894
73_DONCASTER_46764,88.5,106.73000000000002,8.21,726.585,0.14689265536723164
73_DONCASTER_46826,20.0,382.58,10.34,206.8,1.8499999999999999
73_DONCASTER_500,1.0,2290.07,2290.07,2290.07,1.0
73_DONCASTER_5370,3.5,1021.88,255.47,894.145,1.1428571428571428
73_DONCASTER_5536,185.5,411.7,1.15,213.325,1.9299191374663074
73_DONCASTER_5680,66.0,1.46,1.46,96.36,0.015151515151515152
73_DONCASTER_5706,79.5,2430.8,20.6,1637.7,1.4842767295597485
73_DONCASTER_6186,11.0,62.72,7.84,86.24,0.7272727272727273
73_DONCASTER_6245,11.5,136.44,7.580000000000001,87.17000000000002,1.5652173913043474
73_DONCASTER_6269,66.5,537.0,5.37,357.105,1.5037593984962405
73_DONCASTER_6280,25.0,330.71999999999997,6.89,172.25,1.92
73_DONCASTER_6378,11.0,145.64,6.62,72.82000000000001,1.9999999999999996
73_DONCASTER_6455,61.0,542.01,6.09,371.49,1.4590163934426228
73_DONCASTER_6478,39.5,193.51999999999998,4.72,186.44,1.0379746835443038
73_DONCASTER_6525,16.5,470.4,29.4,485.09999999999997,0.9696969696969697
73_DONCASTER_6542,172.5,1183.4899999999998,3.71,639.975,1.8492753623188403
73_DONCASTER_6635,16.0,199.8,6.659999999999999,106.55999999999999,1.8750000000000002
73_DONCASTER_675,8.0,472.38,78.73,629.84,0.75
73_DONCASTER_6859,66.5,384.58000000000004,4.69,311.88500000000005,1.2330827067669172
73_DONCASTER_686,32.0,179.39999999999998,14.95,478.4,0.37499999999999994
73_DONCASTER_6896,68.5,707.0,10.1,691.85,1.021897810218978
73_DONCASTER_7219,36.0,517.82,30.46,1096.56,0.47222222222222227
73_DONCASTER_7269,16.0,163.2,5.44,87.04,1.8749999999999998
73_DONCASTER_7284,27.0,295.68,6.16,166.32,1.777777777777778
73_DONCASTER_7358,35.0,354.25,14.17,495.95,0.7142857142857143
73_DONCASTER_7371,17.5,164.21999999999997,7.14,124.94999999999999,1.3142857142857143
73_DONCASTER_742,27.0,124.68,10.39,280.53000000000003,0.4444444444444444
73_DONCASTER_753,18.5,482.65,13.79,255.11499999999998,1.8918918918918919
73_DONCASTER_836,13.0,187.2,7.8,101.39999999999999,1.8461538461538463
73_DONCASTER_8393,45.0,2227.84,34.81,1566.45,1.4222222222222223
73_DONCASTER_8700,137.0,4377.8,16.52,2263.24,1.9343065693430659
73_DONCASTER_883,4.5,1171.8600000000001,390.62,1757.79,0.6666666666666667
73_DONCASTER_8892,77.0,2448.0,17.0,1309.0,1.87012987012987
73_DONCASTER_8918,10.5,295.32,24.61,258.405,1.142857142857143
73_DONCASTER_90011,32.5,1705.68,94.76,3079.7000000000003,0.5538461538461538
73_DONCASTER_90014,35.5,244.68,40.78,1447.69,0.16901408450704225
73_DONCASTER_90086,8.5,34.2,34.2,290.70000000000005,0.1176470588235294
73_DONCASTER_996,2.0,222.21,222.21,444.42,0.5
74_PAENTMARWY_1106,12.5,466.65000000000003,155.55,1944.3750000000002,0.24
74_PAENTMARWY_11067,39.0,197.76,8.24,321.36,0.6153846153846153
74_PAENTMARWY_11480,16.5,150.9,10.06,165.99,0.9090909090909091
74_PAENTMARWY_1181,6.0,77.14,11.02,66.12,1.1666666666666665
74_PAENTMARWY_12086,16.5,115.80000000000001,9.65,159.225,0.7272727272727274
74_PAENTMARWY_12479,24.5,381.12,7.94,194.53,1.9591836734693877
74_PAENTMARWY_12666,33.5,281.40000000000003,6.7,224.45000000000002,1.2537313432835822
74_PAENTMARWY_13430,52.5,567.36,5.91,310.27500000000003,1.8285714285714285
74_PAENTMARWY_1347,12.5,187.44,31.24,390.5,0.48
74_PAENTMARWY_14240,42.5,444.88000000000005,5.36,227.8,1.9529411764705884
74_PAENTMARWY_14416,32.0,320.40000000000003,8.9,284.8,1.125
74_PAENTMARWY_14631,11.5,285.96,23.83,274.04499999999996,1.0434782608695652
74_PAENTMARWY_15229,30.5,600.53,26.11,796.355,0.7540983606557377
74_PAENTMARWY_16129,45.5,911.8799999999999,25.33,1152.5149999999999,0.7912087912087912
74_PAENTMARWY_16655,35.5,86.76,7.23,256.665,0.3380281690140845
74_PAENTMARWY_1727,44.5,1108.25,17.05,758.725,1.4606741573033708
74_PAENTMARWY_1757,4.0,467.12,116.78,467.12,1.0
74_PAENTMARWY_178,12.0,477.48,20.76,249.12,1.9166666666666667
74_PAENTMARWY_1781,6.0,225.54000000000002,37.59,225.54000000000002,1.0
74_PAENTMARWY_17814,10.5,283.68,23.64,248.22,1.1428571428571428
74_PAENTMARWY_17967,18.5,322.56000000000006,8.96,165.76000000000002,1.945945945945946
74_PAENTMARWY_1860,7.5,553.8,46.15,346.125,1.5999999999999999
74_PAENTMARWY_18801,14.5,171.35999999999999,7.14,103.53,1.6551724137931032
74_PAENTMARWY_19074,11.5,151.92000000000002,12.66,145.59,1.0434782608695654
74_PAENTMARWY_19360,11.0,89.16,7.43,81.72999999999999,1.090909090909091
74_PAENTMARWY_19646,10.5,71.88,5.99,62.895,1.1428571428571428
74_PAENTMARWY_19821,18.5,371.52,10.32,190.92000000000002,1.9459459459459456
74_PAENTMARWY_2029,4.5,306.6,51.1,229.95000000000002,1.3333333333333333
74_PAENTMARWY_2041,16.5,1834.2000000000003,61.14000000000001,1008.8100000000002,1.8181818181818181
74_PAENTMARWY_2047,6.5,304.32,25.36,164.84,1.846153846153846
74_PAENTMARWY_20781,16.5,233.52,9.73,160.54500000000002,1.4545454545454544
74_PAENTMARWY_20788,18.5,266.4,11.1,205.35,1.2972972972972971
74_PAENTMARWY_20855,30.5,524.5999999999999,8.6,262.3,1.9999999999999996
74_PAENTMARWY_2104,8.5,302.1,50.35,427.975,0.7058823529411765
74_PAENTMARWY_211,14.0,475.91999999999996,19.83,277.62,1.7142857142857142
74_PAENTMARWY_21381,7.0,108.35999999999999,9.03,63.209999999999994,1.7142857142857142
74_PAENTMARWY_21382,9.5,108.96000000000001,9.08,86.26,1.263157894736842
74_PAENTMARWY_21410,23.5,314.4,13.1,307.84999999999997,1.021276595744681
74_PAENTMARWY_2182,15.5,396.76,14.17,219.635,1.8064516129032258
74_PAENTMARWY_21965,42.0,225.12,4.69,196.98000000000002,1.1428571428571428
74_PAENTMARWY_22019,34.5,583.8000000000001,9.73,335.685,1.7391304347826089
74_PAENTMARWY_2237,7.5,428.52,35.71,267.825,1.6
74_PAENTMARWY_22531,18.5,147.84,6.16,113.96000000000001,1.2972972972972971
74_PAENTMARWY_22566,34.0,118.82000000000001,9.14,310.76,0.3823529411764706
74_PAENTMARWY_2270,12.5,1249.8200000000002,54.34,679.25,1.8400000000000003
74_PAENTMARWY_22914,21.5,238.32,19.86,426.99,0.5581395348837209
74_PAENTMARWY_23479,20.5,229.40000000000003,6.2,127.10000000000001,1.8048780487804879
74_PAENTMARWY_23650,7.5,95.88,7.99,59.925000000000004,1.5999999999999999
74_PAENTMARWY_24634,47.0,739.4399999999999,10.27,482.69,1.5319148936170213
74_PAENTMARWY_24921,15.5,124.80000000000001,10.4,161.20000000000002,0.7741935483870968
74_PAENTMARWY_2532,5.0,290.67,96.89,484.45,0.6000000000000001
74_PAENTMARWY_2554,6.0,916.63,83.33,499.98,1.8333333333333333
74_PAENTMARWY_25802,14.5,197.04000000000002,8.21,119.04500000000002,1.6551724137931034
74_PAENTMARWY_25883,22.0,297.84000000000003,24.82,546.04,0.5454545454545455
74_PAENTMARWY_2602,11.0,789.1200000000001,43.84,482.24,1.6363636363636367
74_PAENTMARWY_26143,58.0,502.20000000000005,4.65,269.70000000000005,1.8620689655172413
74_PAENTMARWY_2625,11.0,776.8799999999999,43.16,474.76,1.6363636363636362
74_PAENTMARWY_26285,16.5,181.8,45.45,749.9250000000001,0.24242424242424243
74_PAENTMARWY_2661,14.5,1151.76,47.99,695.855,1.6551724137931034
74_PAENTMARWY_2675,17.0,837.1200000000001,34.88,592.96,1.411764705882353
74_PAENTMARWY_26966,19.0,235.07999999999998,6.53,124.07000000000001,1.8947368421052628
74_PAENTMARWY_2769,14.0,921.5999999999999,38.4,537.6,1.714285714285714
74_PAENTMARWY_27831,78.0,718.1999999999999,6.84,533.52,1.346153846153846
74_PAENTMARWY_27835,45.0,548.4000000000001,9.14,411.3,1.3333333333333335
74_PAENTMARWY_2795,11.0,224.88,18.74,206.14,1.090909090909091
74_PAENTMARWY_28069,22.0,152.60000000000002,5.45,119.9,1.272727272727273
74_PAENTMARWY_28114,38.5,130.56,10.88,418.88000000000005,0.3116883116883117
74_PAENTMARWY_28258,17.5,160.8,5.36,93.80000000000001,1.7142857142857142
74_PAENTMARWY_28266,15.5,32.160000000000004,5.36,83.08,0.38709677419354843
74_PAENTMARWY_28580,9.0,177.96,14.83,133.47,1.3333333333333335
74_PAENTMARWY_2859,16.0,129.4,12.94,207.04,0.625
74_PAENTMARWY_2897,8.5,566.88,47.24,401.54,1.4117647058823528
74_PAENTMARWY_29489,14.0,326.4,13.6,190.4,1.7142857142857142
74_PAENTMARWY_2951,12.0,661.94,28.78,345.36,1.9166666666666667
74_PAENTMARWY_2952,36.0,657.4499999999999,14.61,525.96,1.2499999999999998
74_PAENTMARWY_2956,11.0,192.78000000000003,10.71,117.81,1.6363636363636367
74_PAENTMARWY_29619,15.0,218.95999999999998,9.52,142.79999999999998,1.5333333333333334
74_PAENTMARWY_2991,7.0,437.88,36.49,255.43,1.7142857142857142
74_PAENTMARWY_3016,65.5,1604.8999999999999,14.59,955.645,1.6793893129770991
74_PAENTMARWY_3039,57.0,1284.48,13.38,762.6600000000001,1.6842105263157894
74_PAENTMARWY_31202,15.5,145.68,6.07,94.08500000000001,1.5483870967741935
74_PAENTMARWY_31452,9.5,92.7,5.15,48.925000000000004,1.894736842105263
74_PAENTMARWY_31541,41.5,157.8,13.15,545.725,0.2891566265060241
74_PAENTMARWY_31542,66.5,966.0000000000001,16.1,1070.65,0.9022556390977444
74_PAENTMARWY_3162,100.0,92.72,0.76,76.0,1.22
74_PAENTMARWY_3204,41.5,1241.0900000000001,15.71,651.965,1.9036144578313254
74_PAENTMARWY_32084,53.5,1550.6200000000001,18.91,1011.6850000000001,1.5327102803738317
74_PAENTMARWY_32809,12.5,105.35999999999999,8.78,109.74999999999999,0.96
74_PAENTMARWY_32924,34.5,1320.48,27.51,949.095,1.391304347826087
74_PAENTMARWY_32968,14.5,129.2,6.8,98.6,1.3103448275862069
74_PAENTMARWY_32969,14.0,165.35999999999999,6.89,96.46,1.7142857142857142
74_PAENTMARWY_33038,43.5,820.8,10.8,469.8,1.747126436781609
74_PAENTMARWY_33039,34.0,433.44000000000005,10.32,350.88,1.235294117647059
74_PAENTMARWY_33731,50.5,718.08,7.48,377.74,1.9009900990099011
74_PAENTMARWY_34123,55.0,185.03999999999996,2.57,141.35,1.3090909090909089
74_PAENTMARWY_34137,15.5,82.08,6.84,106.02,0.7741935483870968
74_PAENTMARWY_34138,13.0,174.72,7.28,94.64,1.846153846153846
74_PAENTMARWY_3483,13.0,245.04000000000002,10.21,132.73000000000002,1.846153846153846
74_PAENTMARWY_35048,13.0,95.28,7.94,103.22,0.9230769230769231
74_PAENTMARWY_35318,14.0,179.04,7.46,104.44,1.7142857142857142
74_PAENTMARWY_35319,13.5,231.84,9.66,130.41,1.777777777777778
74_PAENTMARWY_35442,66.0,1075.5100000000002,8.21,541.86,1.9848484848484853
74_PAENTMARWY_3562,115.5,6.16,0.77,88.935,0.06926406926406926
74_PAENTMARWY_3568,74.0,6.32,0.79,58.46,0.10810810810810811
74_PAENTMARWY_3573,12.5,1187.36,74.21,927.6249999999999,1.28
74_PAENTMARWY_3629,13.0,247.56,20.63,268.19,0.9230769230769231
74_PAENTMARWY_36523,38.0,496.32,10.34,392.92,1.263157894736842
74_PAENTMARWY_36524,30.0,121.56,10.13,303.90000000000003,0.39999999999999997
74_PAENTMARWY_36859,18.0,79.44,6.62,119.16,0.6666666666666666
74_PAENTMARWY_3702,49.5,42.599999999999994,0.71,35.144999999999996,1.2121212121212122
74_PAENTMARWY_3778,9.5,34.3,34.3,325.84999999999997,0.10526315789473685
74_PAENTMARWY_3815,17.0,516.72,21.53,366.01,1.411764705882353
74_PAENTMARWY_38542,13.5,172.32,7.18,96.92999999999999,1.777777777777778
74_PAENTMARWY_38652,12.5,300.3,13.65,170.625,1.76
74_PAENTMARWY_38859,5.0,194.76,32.46,162.3,1.2
74_PAENTMARWY_39491,15.5,97.19999999999999,8.1,125.55,0.7741935483870968
74_PAENTMARWY_4018,12.5,635.04,26.46,330.75,1.92
74_PAENTMARWY_40332,14.0,197.04000000000002,8.21,114.94000000000001,1.7142857142857142
74_PAENTMARWY_41070,22.0,262.08,7.28,160.16,1.6363636363636362
74_PAENTMARWY_41072,108.0,1615.68,8.16,881.28,1.8333333333333335
74_PAENTMARWY_41159,40.0,772.8000000000001,16.1,644.0,1.2000000000000002
74_PAENTMARWY_4131,6.5,262.44,21.87,142.155,1.846153846153846
74_PAENTMARWY_41633,19.0,103.19999999999999,8.6,163.4,0.6315789473684209
74_PAENTMARWY_41940,26.0,342.71999999999997,14.28,371.28,0.923076923076923
74_PAENTMARWY_42118,11.5,81.72,6.81,78.315,1.0434782608695652
74_PAENTMARWY_42172,15.0,159.84,6.66,99.9,1.5999999999999999
74_PAENTMARWY_42421,60.0,657.9,7.739999999999999,464.4,1.4166666666666667
74_PAENTMARWY_42874,101.5,2230.48,11.38,1155.0700000000002,1.9310344827586203
74_PAENTMARWY_42881,82.0,556.64,3.92,321.44,1.7317073170731707
74_PAENTMARWY_43043,14.5,108.24,4.51,65.395,1.6551724137931034
74_PAENTMARWY_4346,54.0,805.44,8.39,453.06000000000006,1.7777777777777777
74_PAENTMARWY_43553,14.5,150.75,6.03,87.435,1.7241379310344827
74_PAENTMARWY_43918,9.0,93.48,7.79,70.11,1.3333333333333335
74_PAENTMARWY_44719,38.5,316.93999999999994,6.89,265.265,1.1948051948051945
74_PAENTMARWY_45322,55.0,391.44000000000005,4.66,256.3,1.5272727272727273
74_PAENTMARWY_45605,10.5,73.44,6.12,64.26,1.1428571428571428
74_PAENTMARWY_45921,21.0,123.12,5.13,107.73,1.1428571428571428
74_PAENTMARWY_46060,18.5,305.64,8.49,157.065,1.9459459459459458
74_PAENTMARWY_4624,26.0,545.04,15.14,393.64,1.3846153846153846
74_PAENTMARWY_46380,71.5,641.13,9.03,645.645,0.993006993006993
74_PAENTMARWY_46458,30.0,92.52,7.71,231.3,0.39999999999999997
74_PAENTMARWY_46725,17.5,311.52,12.98,227.15,1.3714285714285712
74_PAENTMARWY_46764,40.5,394.08000000000004,8.21,332.50500000000005,1.1851851851851851
74_PAENTMARWY_46826,12.5,248.16,10.34,129.25,1.92
74_PAENTMARWY_47009,15.0,202.56,8.44,126.6,1.6
74_PAENTMARWY_4959,87.0,99.39999999999999,0.71,61.769999999999996,1.6091954022988506
74_PAENTMARWY_5054,25.0,68.16,1.42,35.5,1.92
74_PAENTMARWY_5192,12.5,325.44,13.56,169.5,1.92
74_PAENTMARWY_5317,36.0,142.68,2.46,88.56,1.6111111111111112
74_PAENTMARWY_5318,20.0,671.4,18.65,373.0,1.8
74_PAENTMARWY_5390,59.5,0.77,0.77,45.815,0.016806722689075633
74_PAENTMARWY_543,10.5,136.32,22.72,238.56,0.5714285714285714
74_PAENTMARWY_5490,184.0,274.36,0.76,139.84,1.9619565217391304
74_PAENTMARWY_5633,21.5,278.88,11.62,249.82999999999998,1.1162790697674418
74_PAENTMARWY_5656,123.5,77.72,1.16,143.26,0.5425101214574899
74_PAENTMARWY_5681,8.0,285.6,23.8,190.4,1.5
74_PAENTMARWY_5822,30.0,374.4,6.24,187.20000000000002,1.9999999999999998
74_PAENTMARWY_587,13.0,287.27,12.49,162.37,1.7692307692307692
74_PAENTMARWY_613,5.5,122.76,20.46,112.53,1.090909090909091
74_PAENTMARWY_6249,78.5,1105.44,7.84,615.4399999999999,1.7961783439490449
74_PAENTMARWY_6269,25.0,187.95,5.37,134.25,1.4
74_PAENTMARWY_6278,88.0,906.0,7.55,664.4,1.3636363636363638
74_PAENTMARWY_6280,20.0,165.35999999999999,6.89,137.79999999999998,1.2
74_PAENTMARWY_6358,12.0,102.60000000000001,8.55,102.60000000000001,1.0
74_PAENTMARWY_6433,5.0,234.29999999999998,39.05,195.25,1.2
74_PAENTMARWY_6542,38.0,133.56,3.7099999999999995,140.98,0.9473684210526316
74_PAENTMARWY_6584,14.5,202.49999999999997,8.1,117.44999999999999,1.7241379310344827
74_PAENTMARWY_6659,15.0,142.8,5.95,89.25,1.6
74_PAENTMARWY_6692,75.0,641.28,6.68,501.0,1.28
74_PAENTMARWY_6694,28.0,249.12,5.19,145.32000000000002,1.714285714285714
74_PAENTMARWY_6721,12.0,197.09999999999997,10.949999999999998,131.39999999999998,1.5
74_PAENTMARWY_6734,10.0,38.94,6.49,64.9,0.5999999999999999
74_PAENTMARWY_6783,15.5,201.12,8.38,129.89000000000001,1.5483870967741935
